gametype,SOTA,horizon,iterations,time,number_of_beliefs,leader values,follower values,density
cooperative,Stackelberg,1,1,0.06981778144836426,2,-1.0,[-1. -1. -1. -1.],0.2
cooperative,Stackelberg,1,2,0.023321866989135742,2,-1.0,[-1. -1. -1. -1.],0.1
cooperative,Stackelberg,1,3,0.024199962615966797,2,-1.0,[-1. -1. -1. -1.],0.05
cooperative,Stackelberg,1,4,0.026667118072509766,2,-1.0,[-1. -1. -1. -1.],0.025
cooperative,Stackelberg,1,5,0.02325296401977539,2,-1.0,[-1. -1. -1. -1.],0.0125
cooperative,State of the Art,1,1,0.0003046989440917969,2,-1.0,[-1. -1. -1. -1.],0.2
cooperative,State of the Art,1,2,0.0002932548522949219,2,-1.0,[-1. -1. -1. -1.],0.1
cooperative,State of the Art,1,3,0.0002849102020263672,2,-1.0,[-1. -1. -1. -1.],0.05
cooperative,State of the Art,1,4,0.00028324127197265625,2,-1.0,[-1. -1. -1. -1.],0.025
cooperative,State of the Art,1,5,0.0002810955047607422,2,-1.0,[-1. -1. -1. -1.],0.0125
zerosum,Stackelberg,1,1,0.02361607551574707,2,-50.0,[50. 50. 50. 50.],0.2
zerosum,Stackelberg,1,2,0.041253089904785156,2,-50.0,[50. 50. 50. 50.],0.1
zerosum,Stackelberg,1,3,0.035562992095947266,2,-50.0,[50. 50. 50. 50.],0.05
zerosum,Stackelberg,1,4,0.026595115661621094,2,-50.0,[50. 50. 50. 50.],0.025
zerosum,Stackelberg,1,5,0.06082725524902344,2,-50.0,[50. 50. 50. 50.],0.0125
zerosum,State of the Art,1,1,0.03386497497558594,2,-50.0,[ 1.  1.  1. 50.],0.2
zerosum,State of the Art,1,2,0.028757810592651367,2,-50.0,[ 1.  1.  1. 50.],0.1
zerosum,State of the Art,1,3,0.03481721878051758,2,-50.0,[ 1.  1.  1. 50.],0.05
zerosum,State of the Art,1,4,0.033371686935424805,2,-50.0,[ 1.  1.  1. 50.],0.025
zerosum,State of the Art,1,5,0.02937793731689453,2,-50.0,[ 1.  1.  1. 50.],0.0125
stackelberg,Stackelberg,1,1,0.030910015106201172,2,-1.0,[ 44. -19.  36.  44.],0.2
stackelberg,Stackelberg,1,2,0.030347824096679688,2,-1.0,[ 44. -19.  36.  44.],0.1
stackelberg,Stackelberg,1,3,0.02782607078552246,2,-1.0,[ 44. -19.  36.  44.],0.05
stackelberg,Stackelberg,1,4,0.05884695053100586,2,-1.0,[ 44. -19.  36.  44.],0.025
stackelberg,Stackelberg,1,5,0.023187875747680664,2,-1.0,[ 44. -19.  36.  44.],0.0125
stackelberg,State of the Art,1,1,0.03149890899658203,2,-1.0,[ 44. -19.  36.  44.],0.2
stackelberg,State of the Art,1,2,0.02680826187133789,2,-1.0,[ 44. -19.  36.  44.],0.1
stackelberg,State of the Art,1,3,0.03192281723022461,2,-1.0,[ 44. -19.  36.  44.],0.05
stackelberg,State of the Art,1,4,0.046575307846069336,2,-1.0,[ 44. -19.  36.  44.],0.025
stackelberg,State of the Art,1,5,0.02762579917907715,2,-1.0,[ 44. -19.  36.  44.],0.0125
cooperative,Stackelberg,2,1,0.1449599266052246,5,-2.0,[-2. -2. -2. -2.],0.2
cooperative,Stackelberg,2,2,0.25811219215393066,5,-2.0,[-2. -2. -2. -2.],0.1
cooperative,Stackelberg,2,3,0.13766717910766602,5,-2.0,[-2. -2. -2. -2.],0.05
cooperative,Stackelberg,2,4,0.1700448989868164,5,-2.0,[-2. -2. -2. -2.],0.025
cooperative,Stackelberg,2,5,0.15178990364074707,5,-2.0,[-2. -2. -2. -2.],0.0125
cooperative,State of the Art,2,1,0.004601240158081055,5,-2.0,[-1. -1. -1. -1.],0.2
