gametype,SOTA,horizon,iterations,time,number_of_beliefs,leader values,follower values,density
cooperative,Stackelberg,1,1,2.80509090423584,2,-2.177777777777778,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.  -1.  -1.  -1.  -1.  -1.  -1.  -1.  -1.  -1.  -1.
 -1.  -1.  -1.  -1.  -1.  -1.  -0.8 -0.8 -0.8 -0.8 -0.8 -0.8 -0.8 -0.8
 -0.8 -0.8 -0.8 -0.8 -0.8 -0.8 -0.8 -0.8 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6
 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -2.4 -2.4 -2.4 -2.4
 -2.4 -2.4 -2.4 -2.4 -2.4 -2.4 -2.4 -2.4 -2.4 -2.4 -2.4 -2.4 -1.6 -1.6
 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6
 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6
 -2.6 -2.6 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8
 -2.8 -2.8 -2.8 -2.8  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.  -1.4 -1.4 -1.4 -1.4 -1.4 -1.4 -1.4 -1.4
 -1.4 -1.4 -1.4 -1.4 -1.4 -1.4 -1.4 -1.4 -2.  -2.  -2.  -2.  -2.  -2.
 -2.  -2.  -2.  -2.  -2.  -2.  -2.  -2.  -2.  -2.  -1.6 -1.6 -1.6 -1.6
 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -2.6 -2.6
 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6
 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8
 -2.8 -2.8 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6
 -2.6 -2.6 -2.6 -2.6 -3.6 -3.6 -3.6 -3.6 -3.6 -3.6 -3.6 -3.6 -3.6 -3.6
 -3.6 -3.6 -3.6 -3.6 -3.6 -3.6 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8
 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8 -1.  -1.  -1.  -1.  -1.  -1.
 -1.  -1.  -1.  -1.  -1.  -1.  -1.  -1.  -1.  -1.  -2.  -2.  -2.  -2.
 -2.  -2.  -2.  -2.  -2.  -2.  -2.  -2.  -2.  -2.  -2.  -2.  -3.  -3.
 -3.  -3.  -3.  -3.  -3.  -3.  -3.  -3.  -3.  -3.  -3.  -3.  -3.  -3.
 -2.4 -2.4 -2.4 -2.4 -2.4 -2.4 -2.4 -2.4 -2.4 -2.4 -2.4 -2.4 -2.4 -2.4
 -2.4 -2.4 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8
 -2.8 -2.8 -2.8 -2.8 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8
 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8
 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8
 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8 -4.  -4.  -4.  -4.
 -4.  -4.  -4.  -4.  -4.  -4.  -4.  -4.  -4.  -4.  -4.  -4. ]",0.2
cooperative,Stackelberg,1,2,1.6524152755737305,2,-2.177777777777778,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.  -1.  -1.  -1.  -1.  -1.  -1.  -1.  -1.  -1.  -1.
 -1.  -1.  -1.  -1.  -1.  -1.  -0.8 -0.8 -0.8 -0.8 -0.8 -0.8 -0.8 -0.8
 -0.8 -0.8 -0.8 -0.8 -0.8 -0.8 -0.8 -0.8 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6
 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -2.4 -2.4 -2.4 -2.4
 -2.4 -2.4 -2.4 -2.4 -2.4 -2.4 -2.4 -2.4 -2.4 -2.4 -2.4 -2.4 -1.6 -1.6
 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6
 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6
 -2.6 -2.6 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8
 -2.8 -2.8 -2.8 -2.8  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.  -1.4 -1.4 -1.4 -1.4 -1.4 -1.4 -1.4 -1.4
 -1.4 -1.4 -1.4 -1.4 -1.4 -1.4 -1.4 -1.4 -2.  -2.  -2.  -2.  -2.  -2.
 -2.  -2.  -2.  -2.  -2.  -2.  -2.  -2.  -2.  -2.  -1.6 -1.6 -1.6 -1.6
 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -2.6 -2.6
 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6
 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8
 -2.8 -2.8 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6 -2.6
 -2.6 -2.6 -2.6 -2.6 -3.6 -3.6 -3.6 -3.6 -3.6 -3.6 -3.6 -3.6 -3.6 -3.6
 -3.6 -3.6 -3.6 -3.6 -3.6 -3.6 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8
 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8 -1.  -1.  -1.  -1.  -1.  -1.
 -1.  -1.  -1.  -1.  -1.  -1.  -1.  -1.  -1.  -1.  -2.  -2.  -2.  -2.
 -2.  -2.  -2.  -2.  -2.  -2.  -2.  -2.  -2.  -2.  -2.  -2.  -3.  -3.
 -3.  -3.  -3.  -3.  -3.  -3.  -3.  -3.  -3.  -3.  -3.  -3.  -3.  -3.
 -2.4 -2.4 -2.4 -2.4 -2.4 -2.4 -2.4 -2.4 -2.4 -2.4 -2.4 -2.4 -2.4 -2.4
 -2.4 -2.4 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8
 -2.8 -2.8 -2.8 -2.8 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8
 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8
 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8
 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8 -3.8 -4.  -4.  -4.  -4.
 -4.  -4.  -4.  -4.  -4.  -4.  -4.  -4.  -4.  -4.  -4.  -4. ]",0.1
cooperative,Stackelberg,2,1,4449.9212963581085,11,-4.340740740740738,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.  -2.  -2.  -2.  -2.  -2.  -2.  -2.  -2.  -2.  -2.
 -2.  -2.  -2.  -2.  -2.  -2.  -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6
 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -3.2 -3.2 -3.2 -3.2 -3.2 -3.2
 -3.2 -3.2 -3.2 -3.2 -3.2 -3.2 -3.2 -3.2 -3.2 -3.2 -4.8 -4.8 -4.8 -4.8
 -4.8 -4.8 -4.8 -4.8 -4.8 -4.8 -4.8 -4.8 -4.8 -4.8 -4.8 -4.8 -3.4 -3.4
 -3.4 -3.4 -3.4 -3.4 -3.4 -3.4 -3.4 -3.4 -3.4 -3.4 -3.4 -3.4 -3.4 -3.4
 -5.  -5.  -5.  -5.  -5.  -5.  -5.  -5.  -5.  -5.  -5.  -5.  -5.  -5.
 -5.  -5.  -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6
 -5.6 -5.6 -5.6 -5.6  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.  -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8
 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -4.  -4.  -4.  -4.  -4.  -4.
 -4.  -4.  -4.  -4.  -4.  -4.  -4.  -4.  -4.  -4.  -3.2 -3.2 -3.2 -3.2
 -3.2 -3.2 -3.2 -3.2 -3.2 -3.2 -3.2 -3.2 -3.2 -3.2 -3.2 -3.2 -5.2 -5.2
 -5.2 -5.2 -5.2 -5.2 -5.2 -5.2 -5.2 -5.2 -5.2 -5.2 -5.2 -5.2 -5.2 -5.2
 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6
 -5.6 -5.6 -5.  -5.  -5.  -5.  -5.  -5.  -5.  -5.  -5.  -5.  -5.  -5.
 -5.  -5.  -5.  -5.  -6.4 -6.4 -6.4 -6.4 -6.4 -6.4 -6.4 -6.4 -6.4 -6.4
 -6.4 -6.4 -6.4 -6.4 -6.4 -6.4 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6
 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6 -2.  -2.  -2.  -2.  -2.  -2.
 -2.  -2.  -2.  -2.  -2.  -2.  -2.  -2.  -2.  -2.  -4.  -4.  -4.  -4.
 -4.  -4.  -4.  -4.  -4.  -4.  -4.  -4.  -4.  -4.  -4.  -4.  -6.  -6.
 -6.  -6.  -6.  -6.  -6.  -6.  -6.  -6.  -6.  -6.  -6.  -6.  -6.  -6.
 -4.8 -4.8 -4.8 -4.8 -4.8 -4.8 -4.8 -4.8 -4.8 -4.8 -4.8 -4.8 -4.8 -4.8
 -4.8 -4.8 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6
 -5.6 -5.6 -5.6 -5.6 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6
 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6 -6.2 -6.2 -6.2 -6.2 -6.2 -6.2 -6.2 -6.2
 -6.2 -6.2 -6.2 -6.2 -6.2 -6.2 -6.2 -6.2 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6
 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6 -8.  -8.  -8.  -8.
 -8.  -8.  -8.  -8.  -8.  -8.  -8.  -8.  -8.  -8.  -8.  -8. ]",0.2
cooperative,Stackelberg,2,2,4508.2088668346405,11,-4.340740740740738,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.  -2.  -2.  -2.  -2.  -2.  -2.  -2.  -2.  -2.  -2.
 -2.  -2.  -2.  -2.  -2.  -2.  -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6
 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -1.6 -3.2 -3.2 -3.2 -3.2 -3.2 -3.2
 -3.2 -3.2 -3.2 -3.2 -3.2 -3.2 -3.2 -3.2 -3.2 -3.2 -4.8 -4.8 -4.8 -4.8
 -4.8 -4.8 -4.8 -4.8 -4.8 -4.8 -4.8 -4.8 -4.8 -4.8 -4.8 -4.8 -3.4 -3.4
 -3.4 -3.4 -3.4 -3.4 -3.4 -3.4 -3.4 -3.4 -3.4 -3.4 -3.4 -3.4 -3.4 -3.4
 -5.  -5.  -5.  -5.  -5.  -5.  -5.  -5.  -5.  -5.  -5.  -5.  -5.  -5.
 -5.  -5.  -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6
 -5.6 -5.6 -5.6 -5.6  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.  -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8
 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -2.8 -4.  -4.  -4.  -4.  -4.  -4.
 -4.  -4.  -4.  -4.  -4.  -4.  -4.  -4.  -4.  -4.  -3.2 -3.2 -3.2 -3.2
 -3.2 -3.2 -3.2 -3.2 -3.2 -3.2 -3.2 -3.2 -3.2 -3.2 -3.2 -3.2 -5.2 -5.2
 -5.2 -5.2 -5.2 -5.2 -5.2 -5.2 -5.2 -5.2 -5.2 -5.2 -5.2 -5.2 -5.2 -5.2
 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6
 -5.6 -5.6 -5.  -5.  -5.  -5.  -5.  -5.  -5.  -5.  -5.  -5.  -5.  -5.
 -5.  -5.  -5.  -5.  -6.4 -6.4 -6.4 -6.4 -6.4 -6.4 -6.4 -6.4 -6.4 -6.4
 -6.4 -6.4 -6.4 -6.4 -6.4 -6.4 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6
 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6 -2.  -2.  -2.  -2.  -2.  -2.
 -2.  -2.  -2.  -2.  -2.  -2.  -2.  -2.  -2.  -2.  -4.  -4.  -4.  -4.
 -4.  -4.  -4.  -4.  -4.  -4.  -4.  -4.  -4.  -4.  -4.  -4.  -6.  -6.
 -6.  -6.  -6.  -6.  -6.  -6.  -6.  -6.  -6.  -6.  -6.  -6.  -6.  -6.
 -4.8 -4.8 -4.8 -4.8 -4.8 -4.8 -4.8 -4.8 -4.8 -4.8 -4.8 -4.8 -4.8 -4.8
 -4.8 -4.8 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6 -5.6
 -5.6 -5.6 -5.6 -5.6 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6
 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6 -6.2 -6.2 -6.2 -6.2 -6.2 -6.2 -6.2 -6.2
 -6.2 -6.2 -6.2 -6.2 -6.2 -6.2 -6.2 -6.2 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6
 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6 -7.6 -8.  -8.  -8.  -8.
 -8.  -8.  -8.  -8.  -8.  -8.  -8.  -8.  -8.  -8.  -8.  -8. ]",0.1
cooperative,Stackelberg,3,1,44556.25094938278,93,-6.626370334963938,"[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.          -0.79999976  -0.79999976  -0.79999975  -0.79999976
  -0.79999976  -0.79999976  -0.79999975  -0.79999976  -0.79999979
  -0.79999979  -0.79999977  -0.79999979  -0.79999976  -0.79999976
  -0.79999975  -0.79999976  -2.79999997  -2.79999997  -2.7999999
  -2.79999997  -2.79999997  -2.79999997  -2.7999999   -2.79999997
  -2.79999997  -2.79999997  -2.7999999   -2.79999997  -2.79999997
  -2.79999997  -2.7999999   -2.79999997  -2.40000013  -2.40000013
  -2.40000013  -2.40000013  -2.40000013  -2.40000013  -2.40000013
  -2.40000013  -2.40000013  -2.40000013  -2.40000013  -2.40000013
  -2.40000013  -2.40000013  -2.40000013  -2.40000013  -5.39999969
  -5.39999969  -5.39999969  -5.39999969  -5.39999972  -5.3999997
  -5.3999997   -5.39999972  -5.39999972  -5.3999997   -5.3999997
  -5.39999972  -5.39999969  -5.39999969  -5.39999969  -5.39999969
  -7.40000007  -7.40000007  -7.40000007  -7.40000007  -7.40000007
  -7.40000007  -7.40000008  -7.40000007  -7.40000007  -7.40000008
  -7.40000009  -7.40000007  -7.40000007  -7.40000007  -7.40000007
  -7.40000007  -5.2         -5.2         -5.2         -5.2
  -5.2         -5.2         -5.2         -5.2         -5.2
  -5.2         -5.2         -5.2         -5.2         -5.2
  -5.2         -5.2         -7.32799987  -7.23199987  -7.27999987
  -7.32799987  -7.23199987  -7.20799987  -7.21999987  -7.23199987
  -7.27999987  -7.21999987  -7.24999987  -7.27999987  -7.32799987
  -7.23199987  -7.27999987  -7.32799987  -9.0000001   -9.00000006
  -9.00000006  -9.0000001   -9.00000006  -9.0000001   -9.0000001
  -9.00000006  -9.00000006  -9.0000001   -9.0000001   -9.00000006
  -9.0000001   -9.00000006  -9.00000006  -9.0000001   -1.40000026
  -1.40000024  -1.40000024  -1.40000024  -1.40000024  -1.40000023
  -1.40000023  -1.40000023  -1.40000024  -1.40000023  -1.40000023
  -1.40000023  -1.40000024  -1.40000023  -1.40000023  -1.40000023
  -2.54999977  -2.63999977  -2.54999977  -2.63999977  -2.63999977
  -2.78399977  -2.63999977  -2.78399977  -2.54999977  -2.63999977
  -2.54999977  -2.63999977  -2.63999977  -2.78399977  -2.63999977
  -2.78399977  -5.44999981  -5.47999981  -5.41999981  -5.47999981
  -5.47999981  -5.52799981  -5.43199981  -5.52799981  -5.41999981
  -5.43199981  -5.40799981  -5.43199981  -5.47999981  -5.52799981
  -5.43199981  -5.52799981  -5.40000019  -5.40000019  -5.40000017
  -5.40000017  -5.40000019  -5.40000019  -5.40000017  -5.40000017
  -5.40000017  -5.40000017  -5.40000017  -5.40000017  -5.40000017
  -5.40000017  -5.40000017  -5.40000017  -7.79999984  -7.79999984
  -7.79999984  -7.79999984  -7.79999984  -7.79999984  -7.79999984
  -7.79999984  -7.79999984  -7.79999984  -7.79999984  -7.79999984
  -7.79999984  -7.79999984  -7.79999984  -7.79999984  -9.20000019
  -9.20000019  -9.20000021  -9.20000017  -9.20000019  -9.20000019
  -9.20000021  -9.20000017  -9.20000021  -9.20000021  -9.20000024
  -9.20000018  -9.20000017  -9.20000017  -9.20000018  -9.20000017
  -7.24999994  -7.21999994  -7.27999994  -7.27999994  -7.21999994
  -7.20799994  -7.23199994  -7.23199994  -7.27999994  -7.23199994
  -7.32799994  -7.32799994  -7.27999994  -7.23199994  -7.32799994
  -7.32799994  -8.59999984  -8.47999984  -8.59999984  -8.71999984
  -8.47999984  -8.43199984  -8.47999984  -8.52799984  -8.59999984
  -8.47999984  -8.59999984  -8.71999984  -8.71999984  -8.52799984
  -8.71999984  -8.91199984 -11.39999997 -11.39999997 -11.39999997
 -11.39999997 -11.39999997 -11.39999997 -11.39999997 -11.39999997
 -11.39999997 -11.39999997 -11.39999997 -11.39999997 -11.39999997
 -11.39999997 -11.39999997 -11.39999997  -4.00000024  -4.00000018
  -4.00000018  -4.00000018  -4.00000018  -4.00000017  -4.00000017
  -4.00000017  -4.00000018  -4.00000017  -4.00000017  -4.00000017
  -4.00000018  -4.00000017  -4.00000017  -4.00000017  -5.408
  -5.432       -5.42        -5.432       -5.432       -5.528
  -5.48        -5.528       -5.42        -5.48        -5.45
  -5.48        -5.432       -5.528       -5.48        -5.528
  -8.4         -8.4         -8.4         -8.4         -8.4
  -8.4         -8.4         -8.4         -8.4         -8.4
  -8.4         -8.4         -8.4         -8.4         -8.4
  -8.4         -7.40000006  -7.40000006  -7.40000006  -7.40000006
  -7.40000005  -7.40000006  -7.40000006  -7.40000006  -7.40000004
  -7.40000005  -7.40000006  -7.40000006  -7.40000004  -7.40000005
  -7.40000006  -7.40000006  -9.19999989  -9.19999992  -9.19999992
  -9.19999995  -9.19999988  -9.1999999   -9.1999999   -9.19999992
  -9.19999988  -9.1999999   -9.1999999   -9.19999992  -9.19999988
  -9.19999988  -9.19999988  -9.19999989 -11.39999987 -11.39999987
 -11.39999987 -11.39999987 -11.39999987 -11.39999987 -11.39999987
 -11.39999987 -11.39999987 -11.39999987 -11.39999987 -11.39999987
 -11.39999987 -11.39999987 -11.39999987 -11.39999987  -9.50399987
  -9.50399987  -9.21599987  -9.21599987  -9.50399987  -9.50399987
  -9.21599987  -9.21599987  -9.57599987  -9.57599987  -9.50399987
  -9.50399987  -9.57599987  -9.57599987  -9.50399987  -9.50399987
 -11.39999987 -11.39999987 -11.39999987 -11.39999987 -11.39999987
 -11.39999987 -11.39999987 -11.39999987 -11.39999987 -11.39999987
 -11.39999987 -11.39999987 -11.39999987 -11.39999987 -11.39999987
 -11.39999987 -12.         -12.         -12.         -12.
 -12.         -12.         -12.         -12.         -12.
 -12.         -12.         -12.         -12.         -12.
 -12.         -12.        ]",0.2
cooperative,Stackelberg,3,2,43587.63900542259,135,-6.634074208941422,"[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.          -0.92799987  -0.92799987  -1.11999968  -0.92799987
  -0.92799987  -0.92799987  -1.11999968  -0.92799987  -0.87999992
  -0.87999992  -0.9999998   -0.87999992  -0.92799987  -0.92799987
  -1.11999968  -0.92799987  -3.92799887  -3.92799887  -4.
  -3.92799887  -3.92799887  -3.92799887  -4.          -3.92799887
  -3.83199897  -3.83199897  -3.92799887  -3.83199897  -3.92799887
  -3.92799887  -4.          -3.92799887  -2.4         -2.4
  -2.4         -2.4         -2.4         -2.4         -2.4
  -2.4         -2.4         -2.4         -2.4         -2.4
  -2.4         -2.4         -2.4         -2.4         -5.4
  -5.4         -5.4         -5.4         -5.4         -5.4
  -5.4         -5.4         -5.4         -5.4         -5.4
  -5.4         -5.4         -5.4         -5.4         -5.4
  -7.4         -7.4         -7.4         -7.4         -7.4
  -7.4         -7.4         -7.4         -7.4         -7.4
  -7.4         -7.4         -7.4         -7.4         -7.4
  -7.4         -5.2         -5.2         -5.2         -5.2
  -5.2         -5.2         -5.2         -5.2         -5.2
  -5.2         -5.2         -5.2         -5.2         -5.2
  -5.2         -5.2         -7.4000004   -7.4000004   -7.4000004
  -7.4000004   -7.4000004   -7.4000004   -7.4000004   -7.4000004
  -7.4000004   -7.4000004   -7.4000004   -7.4000004   -7.4000004
  -7.4000004   -7.4000004   -7.4000004   -9.0959999   -9.02399998
  -9.02399998  -9.0959999   -9.21600058  -9.0959999   -9.0959999
  -9.21600058  -9.21600058  -9.0959999   -9.0959999   -9.21600058
  -9.0959999   -9.02399998  -9.02399998  -9.0959999   -0.8000002
  -0.80000008  -0.80000008  -0.80000008  -0.80000032  -0.80000013
  -0.80000013  -0.80000013  -0.80000032  -0.80000013  -0.80000013
  -0.80000013  -0.80000032  -0.80000013  -0.80000013  -0.80000013
  -3.          -3.          -3.          -3.          -3.
  -3.          -3.          -3.          -3.          -3.
  -3.          -3.          -3.          -3.          -3.
  -3.          -5.6000004   -5.6000004   -5.6000004   -5.6000004
  -5.6000004   -5.6000004   -5.6000004   -5.6000004   -5.6000004
  -5.6000004   -5.6000004   -5.6000004   -5.6000004   -5.6000004
  -5.6000004   -5.6000004   -5.4         -5.4         -5.4
  -5.4         -5.4         -5.4         -5.4         -5.4
  -5.4         -5.4         -5.4         -5.4         -5.4
  -5.4         -5.4         -5.4         -7.8         -7.8
  -7.8         -7.8         -7.8         -7.8         -7.8
  -7.8         -7.8         -7.8         -7.8         -7.8
  -7.8         -7.8         -7.8         -7.8         -9.2
  -9.2         -9.2         -9.2         -9.2         -9.2
  -9.2         -9.2         -9.2         -9.2         -9.2
  -9.2         -9.2         -9.2         -9.2         -9.2
  -7.4000006   -7.4000006   -7.4000006   -7.4000006   -7.4000006
  -7.4000006   -7.4000006   -7.4000006   -7.4000006   -7.4000006
  -7.4000006   -7.4000006   -7.4000006   -7.4000006   -7.4000006
  -7.4000006   -9.2         -9.2         -9.2         -9.2
  -9.2         -9.2         -9.2         -9.2         -9.2
  -9.2         -9.2         -9.2         -9.2         -9.2
  -9.2         -9.2        -11.4        -11.4        -11.4
 -11.4        -11.4        -11.4        -11.4        -11.4
 -11.4        -11.4        -11.4        -11.4        -11.4
 -11.4        -11.4        -11.4         -2.80000113  -2.80000103
  -2.80000103  -2.80000103  -2.80000151  -2.80000113  -2.80000113
  -2.80000113  -2.80000151  -2.80000113  -2.80000113  -2.80000113
  -2.80000151  -2.80000113  -2.80000113  -2.80000113  -5.76800103
  -5.79200101  -5.78000102  -5.79200101  -5.67200113  -5.76800103
  -5.72000108  -5.76800103  -5.72000108  -5.78000102  -5.75000105
  -5.78000102  -5.67200113  -5.76800103  -5.72000108  -5.76800103
  -8.6         -8.6         -8.6         -8.6         -8.6
  -8.6         -8.6         -8.6         -8.6         -8.6
  -8.6         -8.6         -8.6         -8.6         -8.6
  -8.6         -7.4         -7.4         -7.4         -7.4
  -7.4         -7.4         -7.4         -7.4         -7.4
  -7.4         -7.4         -7.4         -7.4         -7.4
  -7.4         -7.4         -9.2         -9.2         -9.2
  -9.2         -9.2         -9.2         -9.2         -9.2
  -9.2         -9.2         -9.2         -9.2         -9.2
  -9.2         -9.2         -9.2        -11.4        -11.4
 -11.4        -11.4        -11.4        -11.4        -11.4
 -11.4        -11.4        -11.4        -11.4        -11.4
 -11.4        -11.4        -11.4        -11.4         -9.0000005
  -9.0000005   -9.00000058  -9.00000058  -9.0000005   -9.0000005
  -9.00000058  -9.00000058  -9.00000022  -9.00000022  -9.0000005
  -9.0000005   -9.00000022  -9.00000022  -9.0000005   -9.0000005
 -11.4        -11.4        -11.4        -11.4        -11.4
 -11.4        -11.4        -11.4        -11.4        -11.4
 -11.4        -11.4        -11.4        -11.4        -11.4
 -11.4        -12.0000008  -12.0000008  -12.0000008  -12.0000008
 -12.0000008  -12.0000008  -12.0000008  -12.0000008  -12.0000008
 -12.0000008  -12.0000008  -12.0000008  -12.0000008  -12.0000008
 -12.0000008  -12.0000008 ]",0.1
