gametype,SOTA,horizon,iterations,time,number_of_beliefs,leader values,follower values,density
cooperative,Stackelberg,1,1,1.0555016994476318,2,-1.0,[-1. -1.],0.2
cooperative,Stackelberg,1,2,0.12806916236877441,2,-1.0,[-1. -1.],0.1
cooperative,Stackelberg,1,3,0.10469722747802734,2,-1.0,[-1. -1.],0.05
cooperative,Stackelberg,1,4,0.14216136932373047,2,-1.0,[-1. -1.],0.025
cooperative,Stackelberg,1,5,0.06204986572265625,2,-1.0,[-1. -1.],0.0125
cooperative,Stackelberg,2,1,0.15766119956970215,4,0.06625000000000014,[ 2.335  -2.2025],0.2
cooperative,Stackelberg,2,2,0.2496929168701172,4,0.06625000000000014,[ 2.335  -2.2025],0.1
cooperative,Stackelberg,2,3,0.46748852729797363,4,0.06625000000000014,[ 2.335  -2.2025],0.05
cooperative,Stackelberg,2,4,0.31784963607788086,4,0.06625000000000014,[ 2.335  -2.2025],0.025
cooperative,Stackelberg,2,5,0.22905516624450684,4,0.06625000000000014,[ 2.335  -2.2025],0.0125
cooperative,Stackelberg,3,1,0.3529832363128662,4,-0.3824718749999998,[ 2.3428875  -3.10783125],0.2
cooperative,Stackelberg,3,2,0.4472830295562744,4,-0.3824718749999998,[ 2.3428875  -3.10783125],0.1
cooperative,Stackelberg,3,3,0.5052995681762695,4,-0.3824718749999998,[ 2.3428875  -3.10783125],0.05
cooperative,Stackelberg,3,4,0.6948564052581787,6,-0.3824718749999998,[ 2.3428875  -3.10783125],0.025
cooperative,Stackelberg,3,5,0.6893575191497803,6,-0.3824718749999998,[ 2.3428875  -3.10783125],0.0125
cooperative,Stackelberg,4,1,0.417177677154541,4,0.3310497734375004,[ 4.89994466 -4.23784511],0.2
cooperative,Stackelberg,4,2,0.49126434326171875,4,0.3310497734375004,[ 4.89994466 -4.23784511],0.1
cooperative,Stackelberg,4,3,0.6269843578338623,4,0.3310497734375004,[ 4.89994466 -4.23784511],0.05
cooperative,Stackelberg,4,4,0.6849632263183594,6,0.3310497734375004,[ 4.89994466 -4.23784511],0.025
cooperative,Stackelberg,4,5,1.1043813228607178,6,0.3310497734375004,[ 4.89994466 -4.23784511],0.0125
cooperative,Stackelberg,5,1,0.7596683502197266,4,0.15029280964843839,[ 5.57113308 -5.27054746],0.2
cooperative,Stackelberg,5,2,0.7498445510864258,4,0.15029280964843839,[ 5.57113308 -5.27054746],0.1
cooperative,Stackelberg,5,3,0.6556484699249268,4,0.15029280964843839,[ 5.57113308 -5.27054746],0.05
cooperative,Stackelberg,5,4,0.9855287075042725,6,0.15068920814453257,[ 5.56954749 -5.26816907],0.025
cooperative,Stackelberg,5,5,1.1960148811340332,6,0.15068920814453257,[ 5.56954749 -5.26816907],0.0125
cooperative,Stackelberg,6,1,0.5756020545959473,4,0.6747456101509282,[ 7.63505772 -6.2855665 ],0.2
cooperative,Stackelberg,6,2,0.6667499542236328,4,0.6747456101509282,[ 7.63505772 -6.2855665 ],0.1
cooperative,Stackelberg,6,3,0.5588550567626953,4,0.6747456101509282,[ 7.63505772 -6.2855665 ],0.05
cooperative,Stackelberg,6,4,1.4137561321258545,6,0.6760923740414064,[ 7.63300041 -6.28081566],0.025
cooperative,Stackelberg,6,5,1.4782936573028564,6,0.6760923740414064,[ 7.63300041 -6.28081566],0.0125
cooperative,Stackelberg,7,1,0.9673428535461426,4,0.6877196806134007,[ 8.66977329 -7.29433392],0.2
cooperative,Stackelberg,7,2,0.9635231494903564,4,0.6877196806134007,[ 8.66977329 -7.29433392],0.1
cooperative,Stackelberg,7,3,0.8594586849212646,4,0.6877196806134007,[ 8.66977329 -7.29433392],0.05
cooperative,Stackelberg,7,4,2.036937952041626,6,0.6899971138479875,[ 8.66575807 -7.28576384],0.025
cooperative,Stackelberg,7,5,1.8478925228118896,6,0.6899971138479875,[ 8.66575807 -7.28576384],0.0125
cooperative,Stackelberg,8,1,0.9117181301116943,4,1.0818100372053419,[10.464879   -8.30125892],0.2
cooperative,Stackelberg,8,2,0.8590762615203857,4,1.0818100372053419,[10.464879   -8.30125892],0.1
cooperative,Stackelberg,8,3,0.9423456192016602,4,1.0818100372053419,[10.464879   -8.30125892],0.05
cooperative,Stackelberg,8,4,2.018662452697754,6,1.0861478329222338,[10.46014922 -8.28785356],0.025
cooperative,Stackelberg,8,5,1.9645867347717285,6,1.0861478329222338,[10.46014922 -8.28785356],0.0125
cooperative,Stackelberg,9,1,1.1140787601470947,4,1.195267132755303,[11.69815233 -9.30761807],0.2
cooperative,Stackelberg,9,2,1.18418550491333,4,1.195267132755303,[11.69815233 -9.30761807],0.1
cooperative,Stackelberg,9,3,1.0940110683441162,4,1.195267132755303,[11.69815233 -9.30761807],0.05
cooperative,Stackelberg,9,4,2.122725009918213,6,1.2013615022882869,[11.69152742 -9.28880441],0.025
cooperative,Stackelberg,9,5,1.9241893291473389,6,1.2013615022882869,[11.69152742 -9.28880441],0.0125
cooperative,Stackelberg,10,1,1.2928078174591064,4,1.5163653259154861,[ 13.34653578 -10.31380512],0.2
cooperative,Stackelberg,10,2,1.1757652759552002,4,1.5163653259154861,[ 13.34653578 -10.31380512],0.1
cooperative,Stackelberg,10,3,1.2030682563781738,4,1.5163653259154861,[ 13.34653578 -10.31380512],0.05
cooperative,Stackelberg,10,4,2.5916810035705566,6,1.5248575825944677,[ 13.33901573 -10.28930057],0.025
cooperative,Stackelberg,10,5,2.588716506958008,6,1.5248575825944677,[ 13.33901573 -10.28930057],0.0125
cooperative,Stackelberg,11,1,1.365877389907837,4,1.6841358175419012,[ 14.68821136 -11.31993973],0.2
cooperative,Stackelberg,11,2,1.4624264240264893,4,1.6841358175419012,[ 14.68821136 -11.31993973],0.1
cooperative,Stackelberg,11,3,1.3768937587738037,4,1.6841358175419012,[ 14.68821136 -11.31993973],0.05
cooperative,Stackelberg,11,4,3.053813934326172,6,1.6946608470905788,[ 14.67893569 -11.289614  ],0.025
cooperative,Stackelberg,11,5,2.5099594593048096,6,1.6946608470905788,[ 14.67893569 -11.289614  ],0.0125
cooperative,Stackelberg,12,1,1.8568294048309326,4,1.9652207526688414,[ 16.25649985 -12.32605835],0.2
cooperative,Stackelberg,12,2,1.8331859111785889,4,1.9652207526688414,[ 16.25649985 -12.32605835],0.1
cooperative,Stackelberg,12,3,1.7698798179626465,4,1.9652207526688414,[ 16.25649985 -12.32605835],0.05
cooperative,Stackelberg,12,4,3.133422374725342,6,1.978164658468513,[ 16.24618321 -12.28985389],0.025
cooperative,Stackelberg,12,5,2.982757091522217,6,1.978164658468513,[ 16.24618321 -12.28985389],0.0125
cooperative,Stackelberg,13,1,2.852846622467041,4,2.1625908511889538,[ 17.6573538 -13.3321721],0.2
cooperative,Stackelberg,13,2,2.4207634925842285,4,2.1625908511889538,[ 17.6573538 -13.3321721],0.1
cooperative,Stackelberg,13,3,1.9061946868896484,4,2.1625908511889538,[ 17.6573538 -13.3321721],0.05
cooperative,Stackelberg,13,4,3.056509494781494,6,2.1776706448310206,[ 17.64540545 -13.29006416],0.025
cooperative,Stackelberg,13,5,3.797091245651245,6,2.1776706448310206,[ 17.64540545 -13.29006416],0.0125
cooperative,Stackelberg,14,1,2.7127370834350586,4,2.421816751470871,[ 19.18191787 -14.33828437],0.2
cooperative,Stackelberg,14,2,3.048161268234253,4,2.421816751470871,[ 19.18191787 -14.33828437],0.1
cooperative,Stackelberg,14,3,3.2614009380340576,4,2.421816751470871,[ 19.18191787 -14.33828437],0.05
cooperative,Stackelberg,14,4,5.55146336555481,6,2.4392781897644493,[ 19.16881887 -14.29026249],0.025
