gametype,SOTA,horizon,iterations,time,number_of_beliefs,leader values,follower values,density
cooperative,Stackelberg,1,1,0.03364419937133789,2,0.0,[0.],0.2
cooperative,Stackelberg,1,2,0.018578767776489258,2,0.0,[0.],0.04
cooperative,Stackelberg,1,3,0.016958951950073242,2,0.0,[0.],0.008
cooperative,State of the Art,1,1,0.00013709068298339844,2,0.0,[0.],0.2
cooperative,State of the Art,1,2,0.00011587142944335938,2,0.0,[0.],0.04
cooperative,State of the Art,1,3,0.00011682510375976562,2,0.0,[0.],0.008
zerosum,Stackelberg,1,1,0.04107308387756348,2,-5.0,[5.],0.2
zerosum,Stackelberg,1,2,0.035932302474975586,2,-5.0,[5.],0.04
zerosum,Stackelberg,1,3,0.015811681747436523,2,-5.0,[5.],0.008
zerosum,State of the Art,1,1,0.026629924774169922,2,-5.0,[5.],0.2
zerosum,State of the Art,1,2,0.027881145477294922,2,-5.0,[5.],0.04
zerosum,State of the Art,1,3,0.024348020553588867,2,-5.0,[5.],0.008
stackelberg,Stackelberg,1,1,0.01897597312927246,2,-6.538461538461538,[-6.92307692],0.2
stackelberg,Stackelberg,1,2,0.018924951553344727,2,-6.538461538461538,[-6.92307692],0.04
stackelberg,Stackelberg,1,3,0.022106170654296875,2,-6.538461538461538,[-6.92307692],0.008
stackelberg,State of the Art,1,1,0.0209808349609375,2,-6.538461538461538,[-6.92307692],0.2
stackelberg,State of the Art,1,2,0.01632213592529297,2,-6.538461538461538,[-6.92307692],0.04
stackelberg,State of the Art,1,3,0.029803991317749023,2,-6.538461538461538,[-6.92307692],0.008
cooperative,Stackelberg,2,1,0.04767727851867676,3,0.0,[0.],0.2
cooperative,Stackelberg,2,2,0.04930925369262695,3,0.0,[0.],0.04
cooperative,Stackelberg,2,3,0.048003196716308594,3,0.0,[0.],0.008
cooperative,State of the Art,2,1,0.0005040168762207031,3,0.0,[0.],0.2
cooperative,State of the Art,2,2,0.0003859996795654297,3,0.0,[0.],0.04
cooperative,State of the Art,2,3,0.0003840923309326172,3,0.0,[0.],0.008
zerosum,Stackelberg,2,1,0.05114102363586426,3,-10.0,[10.],0.2
zerosum,Stackelberg,2,2,0.04663491249084473,3,-10.0,[10.],0.04
zerosum,Stackelberg,2,3,0.043869972229003906,3,-10.0,[10.],0.008
zerosum,State of the Art,2,1,0.0853891372680664,3,-10.0,[5.],0.2
zerosum,State of the Art,2,2,0.07946419715881348,3,-10.0,[5.],0.04
zerosum,State of the Art,2,3,0.08624005317687988,3,-10.0,[5.],0.008
stackelberg,Stackelberg,2,1,0.0779871940612793,3,-6.846153846153846,[-13.84615385],0.2
stackelberg,Stackelberg,2,2,0.06505608558654785,3,-6.846153846153846,[-13.84615385],0.04
stackelberg,Stackelberg,2,3,0.0613398551940918,3,-6.846153846153846,[-13.84615385],0.008
stackelberg,State of the Art,2,1,0.06248188018798828,3,-13.076923076923077,[-6.92307692],0.2
stackelberg,State of the Art,2,2,0.06066179275512695,3,-13.076923076923077,[-6.92307692],0.04
stackelberg,State of the Art,2,3,0.05603289604187012,3,-13.076923076923077,[-6.92307692],0.008
cooperative,Stackelberg,3,1,0.07634568214416504,3,0.0,[0.],0.2
cooperative,Stackelberg,3,2,0.07481694221496582,3,0.0,[0.],0.04
cooperative,Stackelberg,3,3,0.07981514930725098,3,0.0,[0.],0.008
cooperative,State of the Art,3,1,0.0009059906005859375,3,0.0,[0.],0.2
cooperative,State of the Art,3,2,0.0008029937744140625,3,0.0,[0.],0.04
cooperative,State of the Art,3,3,0.0009341239929199219,3,0.0,[0.],0.008
zerosum,Stackelberg,3,1,0.08237910270690918,3,-15.0,[15.],0.2
zerosum,Stackelberg,3,2,0.08331799507141113,3,-15.0,[15.],0.04
zerosum,Stackelberg,3,3,0.11845779418945312,3,-15.0,[15.],0.008
zerosum,State of the Art,3,1,0.13428092002868652,3,-15.0,[5.],0.2
zerosum,State of the Art,3,2,0.1337130069732666,3,-15.0,[5.],0.04
zerosum,State of the Art,3,3,0.13208413124084473,3,-15.0,[5.],0.008
stackelberg,Stackelberg,3,1,0.09546995162963867,3,-7.153846153846153,[-20.76923077],0.2
stackelberg,Stackelberg,3,2,0.1001901626586914,3,-7.153846153846153,[-20.76923077],0.04
stackelberg,Stackelberg,3,3,0.09414291381835938,3,-7.153846153846153,[-20.76923077],0.008
stackelberg,State of the Art,3,1,0.09685993194580078,3,-19.615384615384613,[-6.92307692],0.2
stackelberg,State of the Art,3,2,0.09000182151794434,3,-19.615384615384613,[-6.92307692],0.04
stackelberg,State of the Art,3,3,0.09292888641357422,3,-19.615384615384613,[-6.92307692],0.008
