gametype,SOTA,horizon,iterations,time,number_of_beliefs,leader values,follower values,density
cooperative,Stackelberg,1,1,0.052208900451660156,2,0.37,"[0.8  0.51 0.51 0.07 0.6  0.46 0.37 0.21 0.51 0.07 0.8  0.51 0.37 0.21
 0.6  0.46]",0.2
cooperative,Stackelberg,1,2,0.038330078125,2,0.37,"[0.8  0.51 0.51 0.07 0.6  0.46 0.37 0.21 0.51 0.07 0.8  0.51 0.37 0.21
 0.6  0.46]",0.1
cooperative,Stackelberg,2,1,1.2667951583862305,11,0.49,"[0.46 0.21 0.6  0.37 0.81 0.46 0.49 0.6  0.51 0.07 0.8  0.51 0.44 0.51
 1.11 0.8 ]",0.2
cooperative,Stackelberg,2,2,1.4907300472259521,17,0.49,"[0.46 0.21 0.6  0.37 0.81 0.46 0.49 0.6  0.51 0.07 0.8  0.51 0.44 0.51
 1.11 0.8 ]",0.1
cooperative,Stackelberg,3,1,13.521352767944336,66,0.74,"[0.8  0.51 0.51 0.07 1.8  0.46 0.74 0.21 0.51 0.07 0.8  0.51 0.74 0.21
 1.8  0.46]",0.2
cooperative,Stackelberg,3,2,27.019800901412964,183,0.7400000000000001,"[0.8  0.51 0.51 0.07 1.71 0.46 0.74 0.21 0.51 0.07 0.8  0.51 0.74 0.21
 1.71 0.46]",0.1
cooperative,State of the Art,1,1,0.0012187957763671875,2,0.37,"[0.46 0.21 0.6  0.37 0.21 0.46 0.37 0.6  0.51 0.07 0.8  0.51 0.07 0.51
 0.51 0.8 ]",0.2
cooperative,State of the Art,1,2,0.0012280941009521484,2,0.37,"[0.46 0.21 0.6  0.37 0.21 0.46 0.37 0.6  0.51 0.07 0.8  0.51 0.07 0.51
 0.51 0.8 ]",0.1
cooperative,State of the Art,2,1,0.0843207836151123,11,0.49,"[0.46 0.21 0.6  0.37 0.21 0.46 0.12 0.6  0.51 0.07 0.8  0.51 0.07 0.51
 0.51 0.8 ]",0.2
cooperative,State of the Art,2,2,0.09171319007873535,17,0.49,"[0.46 0.21 0.6  0.37 0.21 0.46 0.12 0.6  0.51 0.07 0.8  0.51 0.07 0.51
 0.51 0.8 ]",0.1
cooperative,State of the Art,3,1,2.654071092605591,66,0.74,"[0.46 0.21 0.6  0.37 0.21 0.46 0.37 0.6  0.51 0.07 0.8  0.51 0.07 0.51
 0.51 0.8 ]",0.2
cooperative,State of the Art,3,2,3.984985113143921,183,0.74,"[0.46 0.21 0.6  0.37 0.21 0.46 0.37 0.6  0.51 0.07 0.8  0.51 0.07 0.51
 0.51 0.8 ]",0.1
zerosum,Stackelberg,1,1,0.06721019744873047,2,0.0,"[-0.3  0.   0.   0.   0.  -0.3  0.   0.   0.   0.  -0.3  0.   0.   0.
  0.  -0.3]",0.2
zerosum,Stackelberg,1,2,0.025615215301513672,2,0.0,"[-0.3  0.   0.   0.   0.  -0.3  0.   0.   0.   0.  -0.3  0.   0.   0.
  0.  -0.3]",0.1
zerosum,Stackelberg,2,1,1.036156177520752,11,0.0,"[-0.3  0.   0.   0.   0.  -0.3  0.   0.   0.   0.  -0.3  0.   0.   0.
  0.  -0.3]",0.2
zerosum,Stackelberg,2,2,1.2220361232757568,17,0.0,"[-0.3  0.   0.   0.   0.  -0.3  0.   0.   0.   0.  -0.3  0.   0.   0.
  0.  -0.3]",0.1
zerosum,Stackelberg,3,1,17.07663917541504,66,0.0,"[-0.3  0.   0.   0.   0.  -0.3  0.   0.   0.   0.  -0.3  0.   0.   0.
  0.  -0.3]",0.2
zerosum,Stackelberg,3,2,34.78882098197937,183,0.0,"[-0.3  0.   0.   0.   0.  -0.3  0.   0.   0.   0.  -0.3  0.   0.   0.
  0.  -0.3]",0.1
