gametype,SOTA,horizon,iterations,time,number_of_beliefs,leader values,follower values,density
cooperative,Stackelberg,1,1,0.5616142749786377,2,-1.0,[-1. -1. -1. -1.],0.3
cooperative,Stackelberg,1,2,0.15774226188659668,2,-1.0,[-1. -1. -1. -1.],0.09999999999999999
cooperative,Stackelberg,2,1,1.1335647106170654,5,-2.0,[-2. -2. -2. -2.],0.3
cooperative,Stackelberg,2,2,1.290938377380371,5,-2.0,[-2. -2. -2. -2.],0.09999999999999999
cooperative,Stackelberg,3,1,3.5599613189697266,10,-3.0,[38.31 -3.   -3.   -3.  ],0.3
cooperative,Stackelberg,3,2,5.909482002258301,16,-3.0,[38.31 -3.   -3.   -3.  ],0.09999999999999999
cooperative,Stackelberg,4,1,6.580825567245483,12,-4.0,[37.31 -4.   -4.   -4.  ],0.3
cooperative,Stackelberg,4,2,16.94610023498535,31,-4.0,[37.31 -4.   -4.   -4.  ],0.09999999999999999
cooperative,Stackelberg,5,1,11.755056381225586,13,-5.0,[77.62 -5.   -5.   -5.  ],0.3
cooperative,Stackelberg,5,2,33.099772930145264,52,-5.0,[77.62 -5.   -5.   -5.  ],0.09999999999999999
cooperative,Stackelberg,6,1,13.978007555007935,13,-6.0,[76.62 -6.   -6.   -6.  ],0.3
cooperative,Stackelberg,6,2,51.05986785888672,72,-6.0,[76.62 -6.   -6.   -6.  ],0.09999999999999999
cooperative,Stackelberg,7,1,19.166513442993164,13,-7.0,[116.93  -7.    -7.    -7.  ],0.3
cooperative,Stackelberg,7,2,73.62735843658447,87,-7.0,[116.93  -7.    -7.    -7.  ],0.09999999999999999
cooperative,Stackelberg,8,1,21.299398183822632,13,-8.0,[115.93  -8.    -8.    -8.  ],0.3
cooperative,Stackelberg,8,2,110.55420541763306,100,-8.0,[115.93  -8.    -8.    -8.  ],0.09999999999999999
cooperative,Stackelberg,9,1,32.08668875694275,13,-9.0,[156.24  -9.    -9.    -9.  ],0.3
cooperative,Stackelberg,9,2,152.36051297187805,104,-9.0,[156.24  -9.    -9.    -9.  ],0.09999999999999999
cooperative,Stackelberg,10,1,30.011605739593506,13,-10.0,[155.24 -10.   -10.   -10.  ],0.3
cooperative,Stackelberg,10,2,169.70356464385986,105,-10.0,[155.24 -10.   -10.   -10.  ],0.09999999999999999
cooperative,State of the Art,1,1,0.0004668235778808594,2,-1.0,[-1. -1. -1. -1.],0.3
cooperative,State of the Art,1,2,0.000385284423828125,2,-1.0,[-1. -1. -1. -1.],0.09999999999999999
cooperative,State of the Art,2,1,0.005015373229980469,5,-2.0,[-1. -1. -1. -1.],0.3
cooperative,State of the Art,2,2,0.005023002624511719,5,-2.0,[-1. -1. -1. -1.],0.09999999999999999
cooperative,State of the Art,3,1,0.02339458465576172,10,-3.0,[-1. -1. -1. -1.],0.3
cooperative,State of the Art,3,2,0.025191545486450195,16,-3.0,[-1. -1. -1. -1.],0.09999999999999999
cooperative,State of the Art,4,1,0.0631260871887207,12,-4.0,[-1. -1. -1. -1.],0.3
cooperative,State of the Art,4,2,0.12198877334594727,31,-4.0,[-1. -1. -1. -1.],0.09999999999999999
cooperative,State of the Art,5,1,0.10895037651062012,13,-5.0,[-1. -1. -1. -1.],0.3
cooperative,State of the Art,5,2,0.33680129051208496,52,-5.0,[-1. -1. -1. -1.],0.09999999999999999
cooperative,State of the Art,6,1,0.157149076461792,13,-6.0,[-1. -1. -1. -1.],0.3
cooperative,State of the Art,6,2,0.7721138000488281,72,-6.0,[-1. -1. -1. -1.],0.09999999999999999
cooperative,State of the Art,7,1,0.204634428024292,13,-7.0,[-1. -1. -1. -1.],0.3
cooperative,State of the Art,7,2,1.3921196460723877,87,-7.0,[-1. -1. -1. -1.],0.09999999999999999
cooperative,State of the Art,8,1,0.2541375160217285,13,-8.0,[-1. -1. -1. -1.],0.3
