gametype,SOTA,horizon,iterations,time,number_of_beliefs,leader values,follower values,density
cooperative,Stackelberg,1,1,0.07713508605957031,2,9.0,[9. 9.],0.2
cooperative,Stackelberg,1,2,0.02394890785217285,2,9.0,[9. 9.],0.04
cooperative,Stackelberg,1,3,0.020884990692138672,2,9.0,[9. 9.],0.008
cooperative,Stackelberg,1,4,0.021133899688720703,2,9.0,[9. 9.],0.0016
cooperative,State of the Art,1,1,0.00021910667419433594,2,9.0,[9. 9.],0.2
cooperative,State of the Art,1,2,0.00019788742065429688,2,9.0,[9. 9.],0.04
cooperative,State of the Art,1,3,0.0001919269561767578,2,9.0,[9. 9.],0.008
cooperative,State of the Art,1,4,0.00019311904907226562,2,9.0,[9. 9.],0.0016
zerosum,Stackelberg,1,1,0.02278614044189453,2,-75.0,[65.9375 84.0625],0.2
zerosum,Stackelberg,1,2,0.025780916213989258,2,-75.0,[65.9375 84.0625],0.04
zerosum,Stackelberg,1,3,0.024984121322631836,2,-75.0,[65.9375 84.0625],0.008
zerosum,Stackelberg,1,4,0.023582935333251953,2,-75.0,[65.9375 84.0625],0.0016
zerosum,State of the Art,1,1,0.030306100845336914,2,-75.0,[84.0625 65.9375],0.2
zerosum,State of the Art,1,2,0.02637004852294922,2,-75.0,[84.0625 65.9375],0.04
zerosum,State of the Art,1,3,0.024255990982055664,2,-75.0,[84.0625 65.9375],0.008
zerosum,State of the Art,1,4,0.026875972747802734,2,-75.0,[84.0625 65.9375],0.0016
stackelberg,Stackelberg,1,1,0.019300222396850586,2,3.5,[-20.  -7.],0.2
stackelberg,Stackelberg,1,2,0.02101421356201172,2,3.5,[-20.  -7.],0.04
stackelberg,Stackelberg,1,3,0.019451141357421875,2,3.5,[-20.  -7.],0.008
stackelberg,Stackelberg,1,4,0.019380807876586914,2,3.5,[-20.  -7.],0.0016
stackelberg,State of the Art,1,1,0.01920008659362793,2,3.5,[-20.  -7.],0.2
stackelberg,State of the Art,1,2,0.018728256225585938,2,3.5,[-20.  -7.],0.04
stackelberg,State of the Art,1,3,0.018912076950073242,2,3.5,[-20.  -7.],0.008
stackelberg,State of the Art,1,4,0.01926898956298828,2,3.5,[-20.  -7.],0.0016
cooperative,Stackelberg,2,1,0.08875703811645508,4,18.0,[18. 18.],0.2
cooperative,Stackelberg,2,2,0.09033393859863281,4,18.0,[18. 18.],0.04
cooperative,Stackelberg,2,3,0.09501004219055176,4,18.0,[18. 18.],0.008
cooperative,Stackelberg,2,4,0.09268879890441895,4,18.0,[18. 18.],0.0016
cooperative,State of the Art,2,1,0.003072023391723633,4,18.0,[9. 9.],0.2
cooperative,State of the Art,2,2,0.004026174545288086,4,18.0,[9. 9.],0.04
cooperative,State of the Art,2,3,0.002878904342651367,4,18.0,[9. 9.],0.008
cooperative,State of the Art,2,4,0.002836942672729492,4,18.0,[9. 9.],0.0016
zerosum,Stackelberg,2,1,0.10216188430786133,4,-150.0,[150. 150.],0.2
zerosum,Stackelberg,2,2,0.10665202140808105,4,-150.0,[150. 150.],0.04
zerosum,Stackelberg,2,3,0.10592007637023926,4,-150.0,[150. 150.],0.008
zerosum,Stackelberg,2,4,0.10395216941833496,4,-150.0,[150. 150.],0.0016
zerosum,State of the Art,2,1,0.11114287376403809,4,-150.0,[84.0625 65.9375],0.2
zerosum,State of the Art,2,2,0.11310195922851562,4,-150.0,[84.0625 65.9375],0.04
zerosum,State of the Art,2,3,0.1167290210723877,4,-150.0,[84.0625 65.9375],0.008
zerosum,State of the Art,2,4,0.10727620124816895,4,-150.0,[84.0625 65.9375],0.0016
stackelberg,Stackelberg,2,1,0.09721875190734863,4,10.486484375,[-16.67921875 -14.        ],0.2
stackelberg,Stackelberg,2,2,0.09031009674072266,4,10.486484375,[-16.67921875 -14.        ],0.04
stackelberg,Stackelberg,2,3,0.0835258960723877,4,10.486484375,[-16.67921875 -14.        ],0.008
stackelberg,Stackelberg,2,4,0.09077000617980957,4,10.486484375,[-16.67921875 -14.        ],0.0016
stackelberg,State of the Art,2,1,0.0865631103515625,4,10.486484375,[-20.  -7.],0.2
stackelberg,State of the Art,2,2,0.09084677696228027,4,10.486484375,[-20.  -7.],0.04
stackelberg,State of the Art,2,3,0.12983393669128418,4,10.486484375,[-20.  -7.],0.008
stackelberg,State of the Art,2,4,0.09865498542785645,4,10.486484375,[-20.  -7.],0.0016
cooperative,Stackelberg,3,1,0.15843415260314941,4,27.0,[27. 27.],0.2
cooperative,Stackelberg,3,2,0.1996452808380127,6,27.0,[27. 27.],0.04
