,State of the Art,State of the Art,State of the Art,Stackelberg,Stackelberg,Stackelberg
,time,leader value,iteration,time,leader value,iteration
2generals(1),0.4098372459411621,-63.47422250176175,2,0.29880690574645996,-63.47423416205408,2
2generals(2),0.3832368850708008,-63.47422250176175,2,0.3155558109283447,-63.47423416205408,2
2generals(3),0.40817999839782715,-63.47422250176175,2,0.32831311225891113,-63.47423416205408,2
2generals(4),0.41289687156677246,-63.47422250176175,2,0.31430888175964355,-63.47423416205408,2
2generals(5),0.45268821716308594,-63.47422250176175,2,0.3176689147949219,-63.47423416205408,2
2generals(6),0.4513571262359619,-63.47422250176175,2,0.40203213691711426,-63.47423416205408,2
2generals(7),0.45530104637145996,-63.47422250176175,2,0.5204339027404785,-63.47423416205408,2
