,State of the Art,State of the Art,State of the Art,Stackelberg,Stackelberg,Stackelberg
,time,leader value,iteration,time,leader value,iteration
2generals(1),0.28192615509033203,-38.5586152167097,2,0.31174182891845703,-38.6383324878839,2
2generals(2),0.41243481636047363,-38.5586152167097,2,0.2906007766723633,-38.6383324878839,2
2generals(3),0.316058874130249,-38.5586152167097,2,0.3128378391265869,-38.6383324878839,2
2generals(4),0.319303035736084,-38.5586152167097,2,0.47747039794921875,-38.6383324878839,2
2generals(5),0.3205709457397461,-38.5586152167097,2,0.3155350685119629,-38.6383324878839,2
2generals(6),0.3495450019836426,-38.5586152167097,2,0.31129002571105957,-38.6383324878839,2
2generals(7),0.42026329040527344,-38.5586152167097,2,0.3946089744567871,-38.6383324878839,2
