,State of the Art,State of the Art,State of the Art,Stackelberg,Stackelberg,Stackelberg
,time,leader value,iteration,time,leader value,iteration
broadcastChannel(1),0.0180511474609375,2.0,3,0.02093219757080078,2.0,3
broadcastChannel(2),0.058233022689819336,3.999999999999999,3,0.06448626518249512,3.999999999999999,3
broadcastChannel(3),0.10853314399719238,6.0,3,0.11097979545593262,6.0,3
broadcastChannel(4),0.16270709037780762,8.0,3,0.16590285301208496,8.0,3
broadcastChannel(5),0.2170848846435547,10.000000000000002,3,0.22159385681152344,10.000000000000002,3
