gametype,horizon,SOTA,num_iterations,average_time,number_of_beliefs,value_initial_belief
stackelberg,1,True,10,0.1726841926574707,1,"([23.40909090909091, 23.40909090909091, 23.40909090909091, 23.40909090909091, 23.40909090909091, 23.40909090909091, 23.40909090909091, 23.40909090909091, 23.40909090909091, 23.40909090909091], [-5.909090909090908, -5.909090909090908, -5.909090909090908, -5.909090909090908, -5.909090909090908, -5.909090909090908, -5.909090909090908, -5.909090909090908, -5.909090909090908, -5.909090909090908])"
stackelberg,2,True,10,3.231157064437866,1,"([46.81818181818181, 46.81818181818181, 46.81818181818181, 46.81818181818181, 46.81818181818181, 46.81818181818181, 46.81818181818181, 46.81818181818181, 46.81818181818181, 46.81818181818181], [-5.909090909090908, -5.909090909090908, -5.909090909090908, -5.909090909090908, -5.909090909090908, -5.909090909090908, -5.909090909090908, -5.909090909090908, -5.909090909090908, -5.909090909090908])"
stackelberg,3,True,10,10.893625020980835,1,"([70.22727272727273, 70.22727272727273, 70.22727272727273, 70.22727272727273, 70.22727272727273, 70.22727272727273, 70.22727272727273, 70.22727272727273, 70.22727272727273, 70.22727272727273], [-5.909090909090908, -5.909090909090908, -5.909090909090908, -5.909090909090908, -5.909090909090908, -5.909090909090908, -5.909090909090908, -5.909090909090908, -5.909090909090908, -5.909090909090908])"
stackelberg,1,False,10,0.15202808380126953,1,"([23.40909090909091, 23.40909090909091, 23.40909090909091, 23.40909090909091, 23.40909090909091, 23.40909090909091, 23.40909090909091, 23.40909090909091, 23.40909090909091, 23.40909090909091], [-5.909090909090908, -5.909090909090908, -5.909090909090908, -5.909090909090908, -5.909090909090908, -5.909090909090908, -5.909090909090908, -5.909090909090908, -5.909090909090908, -5.909090909090908])"
stackelberg,2,False,10,3.0435469150543213,1,"([46.81818181818181, 46.81818181818181, 46.81818181818181, 46.81818181818181, 46.81818181818181, 46.81818181818181, 46.81818181818181, 46.81818181818181, 46.81818181818181, 46.81818181818181], [-11.818181818181815, -11.818181818181815, -11.818181818181815, -11.818181818181815, -11.818181818181815, -11.818181818181815, -11.818181818181815, -11.818181818181815, -11.818181818181815, -11.818181818181815])"
stackelberg,3,False,10,10.920273780822754,1,"([70.22727272727273, 70.22727272727273, 70.22727272727273, 70.22727272727273, 70.22727272727273, 70.22727272727273, 70.22727272727273, 70.22727272727273, 70.22727272727273, 70.22727272727273], [-17.72727272727272, -17.72727272727272, -17.72727272727272, -17.72727272727272, -17.72727272727272, -17.72727272727272, -17.72727272727272, -17.72727272727272, -17.72727272727272, -17.72727272727272])"
