gametype,SOTA,horizon,iterations,time,number_of_beliefs,leader values,follower values,density
cooperative,State of the Art,10,2,"[37.683789014816284, 37.57874321937561]",447,"[-10.0, -10.0]","[array([-1., -1., -1., -1.]), array([-1., -1., -1., -1.])]",0.05
zerosum,Stackelberg,1,2,"[0.36522674560546875, 0.07608675956726074]",2,"[-50.0, -50.0]","[array([50., 50., 50., 50.]), array([50., 50., 50., 50.])]",0.05
zerosum,Stackelberg,2,2,"[0.5525655746459961, 0.5109884738922119]",5,"[-100.0, -100.0]","[array([100., 100., 100., 100.]), array([100., 100., 100., 100.])]",0.05
zerosum,Stackelberg,3,2,"[3.4829177856445312, 1.9660084247589111]",18,"[-150.0, -150.0]","[array([150., 150., 150., 150.]), array([150., 150., 150., 150.])]",0.05
zerosum,Stackelberg,4,2,"[5.538852691650391, 5.598821401596069]",40,"[-200.0, -200.0]","[array([200., 200., 200., 200.]), array([200., 200., 200., 200.])]",0.05
zerosum,Stackelberg,5,2,"[15.778504610061646, 16.6064715385437]",104,"[-250.0, -250.0]","[array([250., 250., 250., 250.]), array([250., 250., 250., 250.])]",0.05
zerosum,Stackelberg,6,2,"[39.28274631500244, 61.80468249320984]",204,"[-300.0, -300.0]","[array([300., 300., 300., 300.]), array([300., 300., 300., 300.])]",0.05
zerosum,Stackelberg,7,2,"[75.88659739494324, 67.43340301513672]",313,"[-350.0, -350.0]","[array([350., 350., 350., 350.]), array([350., 350., 350., 350.])]",0.05
zerosum,Stackelberg,8,2,"[115.79469633102417, 121.50614809989929]",380,"[-400.0, -400.0]","[array([400., 400., 400., 400.]), array([400., 400., 400., 400.])]",0.05
zerosum,Stackelberg,9,2,"[167.74262142181396, 168.26788067817688]",420,"[-450.0, -450.0]","[array([450., 450., 450., 450.]), array([450., 450., 450., 450.])]",0.05
zerosum,Stackelberg,10,2,"[219.33834838867188, 215.5042335987091]",447,"[-500.0, -500.0]","[array([500., 500., 500., 500.]), array([500., 500., 500., 500.])]",0.05
zerosum,State of the Art,1,2,"[0.04772353172302246, 0.044231414794921875]",2,"[-50.0, -50.0]","[array([ 1.,  1.,  1., 50.]), array([ 1.,  1.,  1., 50.])]",0.05
zerosum,State of the Art,2,2,"[0.22665119171142578, 0.21910381317138672]",5,"[-100.0, -100.0]","[array([ 1.,  1.,  1., 50.]), array([ 1.,  1.,  1., 50.])]",0.05
zerosum,State of the Art,3,2,"[0.9741454124450684, 0.9719209671020508]",18,"[-150.0, -150.0]","[array([ 1.,  1.,  1., 50.]), array([ 1.,  1.,  1., 50.])]",0.05
zerosum,State of the Art,4,2,"[2.88997220993042, 2.8943898677825928]",40,"[-200.0, -200.0]","[array([ 1.,  1.,  1., 50.]), array([ 1.,  1.,  1., 50.])]",0.05
zerosum,State of the Art,5,2,"[7.726466655731201, 7.82148551940918]",104,"[-250.0, -250.0]","[array([ 1.,  1.,  1., 50.]), array([ 1.,  1.,  1., 50.])]",0.05
zerosum,State of the Art,6,2,"[18.57378387451172, 19.151508331298828]",204,"[-300.0, -300.0]","[array([ 1.,  1.,  1., 50.]), array([ 1.,  1.,  1., 50.])]",0.05
zerosum,State of the Art,7,2,"[37.89805817604065, 37.94685912132263]",313,"[-350.0, -350.0]","[array([ 1.,  1.,  1., 50.]), array([ 1.,  1.,  1., 50.])]",0.05
zerosum,State of the Art,8,2,"[68.15997242927551, 66.24669671058655]",380,"[-400.0, -400.0]","[array([ 1.,  1.,  1., 50.]), array([ 1.,  1.,  1., 50.])]",0.05
zerosum,State of the Art,9,2,"[94.1113338470459, 94.54602384567261]",420,"[-450.0, -450.0]","[array([ 1.,  1.,  1., 50.]), array([ 1.,  1.,  1., 50.])]",0.05
zerosum,State of the Art,10,2,"[139.36367750167847, 132.28424215316772]",447,"[-500.0, -500.0]","[array([ 1.,  1.,  1., 50.]), array([ 1.,  1.,  1., 50.])]",0.05
stackelberg,Stackelberg,1,2,"[0.059320926666259766, 0.05031418800354004]",2,"[-1.0, -1.0]","[array([25.5 ,  9.5 , 19.  , 35.75]), array([25.5 ,  9.5 , 19.  , 35.75])]",0.05
stackelberg,Stackelberg,2,2,"[0.49358057975769043, 0.34132838249206543]",5,"[-2.0, -2.0]","[array([64.5 , 34.5 , 60.  , 68.75]), array([64.5 , 34.5 , 60.  , 68.75])]",0.05
stackelberg,Stackelberg,3,2,"[2.1133885383605957, 1.967839002609253]",18,"[-3.0, -3.0]","[array([103.5 ,  59.5 , 101.  , 101.75]), array([103.5 ,  59.5 , 101.  , 101.75])]",0.05
stackelberg,Stackelberg,4,2,"[6.460625171661377, 5.917076826095581]",40,"[-4.0, -4.0]","[array([142.5 ,  84.5 , 142.  , 134.75]), array([142.5 ,  84.5 , 142.  , 134.75])]",0.05
stackelberg,Stackelberg,5,2,"[16.581275939941406, 16.446531772613525]",104,"[-5.0, -5.0]","[array([181.5 , 109.5 , 183.  , 167.75]), array([181.5 , 109.5 , 183.  , 167.75])]",0.05
stackelberg,Stackelberg,6,2,"[38.964221239089966, 37.4415807723999]",204,"[-6.0, -6.0]","[array([220.5 , 134.5 , 224.  , 200.75]), array([220.5 , 134.5 , 224.  , 200.75])]",0.05
stackelberg,Stackelberg,7,2,"[72.94496488571167, 85.84019565582275]",313,"[-7.000000000000001, -7.000000000000001]","[array([259.5 , 159.5 , 265.  , 233.75]), array([259.5 , 159.5 , 265.  , 233.75])]",0.05
stackelberg,Stackelberg,8,2,"[140.95591473579407, 113.87950110435486]",380,"[-7.999999999999973, -7.999999999999973]","[array([298.5 , 184.5 , 306.  , 266.75]), array([298.5 , 184.5 , 306.  , 266.75])]",0.05
stackelberg,Stackelberg,9,2,"[180.1611225605011, 160.55776691436768]",420,"[-8.999999999999973, -8.999999999999973]","[array([337.5 , 209.5 , 347.  , 299.75]), array([337.5 , 209.5 , 347.  , 299.75])]",0.05
stackelberg,Stackelberg,10,2,"[224.78605341911316, 213.88451623916626]",447,"[-9.999999999999972, -9.999999999999972]","[array([376.5 , 234.5 , 388.  , 332.75]), array([376.5 , 234.5 , 388.  , 332.75])]",0.05
stackelberg,State of the Art,1,2,"[0.08230304718017578, 0.0526423454284668]",2,"[-1.0, -1.0]","[array([25.5 ,  9.5 , 19.  , 35.75]), array([25.5 ,  9.5 , 19.  , 35.75])]",0.05
stackelberg,State of the Art,2,2,"[0.6078393459320068, 0.6428623199462891]",5,"[-2.0, -2.0]","[array([39., 25., 41., 33.]), array([39., 25., 41., 33.])]",0.05
stackelberg,State of the Art,3,2,"[5.4496376514434814, 6.4159836769104]",18,"[-3.0, -3.0]","[array([39., 25., 41., 33.]), array([39., 25., 41., 33.])]",0.05
stackelberg,State of the Art,4,2,"[9.231457233428955, 6.052976131439209]",40,"[-4.0, -4.0]","[array([39., 25., 41., 33.]), array([39., 25., 41., 33.])]",0.05
stackelberg,State of the Art,5,2,"[16.13991618156433, 15.223886728286743]",104,"[-5.0, -5.0]","[array([39., 25., 41., 33.]), array([39., 25., 41., 33.])]",0.05
stackelberg,State of the Art,6,2,"[37.76059007644653, 41.16834855079651]",204,"[-6.0, -6.0]","[array([39., 25., 41., 33.]), array([39., 25., 41., 33.])]",0.05
stackelberg,State of the Art,7,2,"[71.24153709411621, 73.76943826675415]",313,"[-7.000000000000001, -7.000000000000001]","[array([39., 25., 41., 33.]), array([39., 25., 41., 33.])]",0.05
stackelberg,State of the Art,8,2,"[122.5831310749054, 142.50759625434875]",380,"[-8.0, -8.0]","[array([39., 25., 41., 33.]), array([39., 25., 41., 33.])]",0.05
stackelberg,State of the Art,9,2,"[230.7100648880005, 172.11418747901917]",420,"[-9.0, -9.0]","[array([39., 25., 41., 33.]), array([39., 25., 41., 33.])]",0.05
stackelberg,State of the Art,10,2,"[227.28691864013672, 217.4758915901184]",447,"[-10.0, -10.0]","[array([39., 25., 41., 33.]), array([39., 25., 41., 33.])]",0.05
