gametype,SOTA,horizon,iterations,time,number_of_beliefs,leader values,follower values,density
cooperative,State of the Art,3,2,"[0.015712261199951172, 0.015716552734375]",7,"[3.0, 3.0]","[array([0., 0., 0., 1.]), array([0., 0., 0., 1.])]",0.05
cooperative,State of the Art,4,2,"[0.031670570373535156, 0.03007793426513672]",9,"[4.000000000000001, 4.000000000000001]","[array([0., 1., 0., 1.]), array([0., 1., 0., 1.])]",0.05
cooperative,State of the Art,5,2,"[0.051445960998535156, 0.05125904083251953]",11,"[5.000000000000002, 5.000000000000002]","[array([0., 0., 1., 1.]), array([0., 0., 1., 1.])]",0.05
cooperative,State of the Art,6,2,"[0.07851791381835938, 0.07845926284790039]",13,"[6.000000000000002, 6.000000000000002]","[array([0., 0., 0., 1.]), array([0., 0., 0., 1.])]",0.05
cooperative,State of the Art,7,2,"[0.11241984367370605, 0.11240816116333008]",15,"[7.000000000000002, 7.000000000000002]","[array([0., 0., 0., 1.]), array([0., 0., 0., 1.])]",0.05
cooperative,State of the Art,8,2,"[0.15253925323486328, 0.15328311920166016]",17,"[8.000000000000002, 8.000000000000002]","[array([0., 0., 0., 1.]), array([0., 0., 0., 1.])]",0.05
cooperative,State of the Art,9,2,"[0.19911742210388184, 0.2036890983581543]",19,"[9.000000000000002, 9.000000000000002]","[array([0., 0., 0., 1.]), array([0., 0., 0., 1.])]",0.05
cooperative,State of the Art,10,2,"[0.2564382553100586, 0.2544898986816406]",21,"[10.000000000000004, 10.000000000000004]","[array([0., 1., 0., 1.]), array([0., 1., 0., 1.])]",0.05
zerosum,Stackelberg,1,2,"[0.05965256690979004, 0.04471111297607422]",2,"[0.5, 0.5]","[array([ 0. ,  0. ,  0. , -0.5]), array([ 0. ,  0. ,  0. , -0.5])]",0.05
zerosum,Stackelberg,2,2,"[0.2639439105987549, 0.3301882743835449]",5,"[0.9999999999999999, 0.9999999999999999]","[array([ 0.,  0.,  0., -1.]), array([ 0.,  0.,  0., -1.])]",0.05
zerosum,Stackelberg,3,2,"[0.6703610420227051, 0.7956278324127197]",7,"[1.4999999999999998, 1.4999999999999998]","[array([ 0. ,  0. ,  0. , -1.5]), array([ 0. ,  0. ,  0. , -1.5])]",0.05
zerosum,Stackelberg,4,2,"[1.2178385257720947, 1.2902066707611084]",9,"[1.9999999999999998, 1.9999999999999998]","[array([ 0.,  0.,  0., -2.]), array([ 0.,  0.,  0., -2.])]",0.05
zerosum,Stackelberg,5,2,"[1.9839122295379639, 1.8985912799835205]",11,"[2.4999999999999996, 2.4999999999999996]","[array([ 0. ,  0. ,  0. , -2.5]), array([ 0. ,  0. ,  0. , -2.5])]",0.05
zerosum,Stackelberg,6,2,"[2.410433292388916, 2.933472156524658]",13,"[3.0, 3.0]","[array([ 0.,  0.,  0., -3.]), array([ 0.,  0.,  0., -3.])]",0.05
zerosum,Stackelberg,7,2,"[3.849548101425171, 3.4352967739105225]",15,"[3.5, 3.5]","[array([ 0. ,  0. ,  0. , -3.5]), array([ 0. ,  0. ,  0. , -3.5])]",0.05
zerosum,Stackelberg,8,2,"[4.371208429336548, 5.33691143989563]",17,"[4.0, 4.0]","[array([ 0.,  0.,  0., -4.]), array([ 0.,  0.,  0., -4.])]",0.05
zerosum,Stackelberg,9,2,"[5.386779546737671, 6.073597431182861]",19,"[4.5, 4.5]","[array([ 0. ,  0. ,  0. , -4.5]), array([ 0. ,  0. ,  0. , -4.5])]",0.05
zerosum,Stackelberg,10,2,"[7.172258138656616, 6.4129016399383545]",21,"[5.0, 5.0]","[array([ 0.,  0.,  0., -5.]), array([ 0.,  0.,  0., -5.])]",0.05
zerosum,State of the Art,1,2,"[0.14785194396972656, 0.042681217193603516]",2,"[0.5, 0.5]","[array([ 0. ,  0. , -0.5, -0.5]), array([ 0. ,  0. , -0.5, -0.5])]",0.05
zerosum,State of the Art,2,2,"[0.20998144149780273, 0.2095656394958496]",5,"[0.9999999999999999, 0.9999999999999999]","[array([ 0. ,  0. , -0.5, -0.5]), array([ 0. ,  0. , -0.5, -0.5])]",0.05
zerosum,State of the Art,3,2,"[0.47014760971069336, 0.4696800708770752]",7,"[1.4999999999999998, 1.4999999999999998]","[array([ 0. ,  0. , -0.5, -0.5]), array([ 0. ,  0. , -0.5, -0.5])]",0.05
zerosum,State of the Art,4,2,"[0.8104479312896729, 0.8648533821105957]",9,"[2.0, 2.0]","[array([ 0. ,  0. , -0.5, -0.5]), array([ 0. ,  0. , -0.5, -0.5])]",0.05
zerosum,State of the Art,5,2,"[1.231544017791748, 1.2510755062103271]",11,"[2.5, 2.5]","[array([ 0. ,  0. , -0.5, -0.5]), array([ 0. ,  0. , -0.5, -0.5])]",0.05
zerosum,State of the Art,6,2,"[1.7527036666870117, 1.8104140758514404]",13,"[3.0, 3.0]","[array([ 0. ,  0. , -0.5, -0.5]), array([ 0. ,  0. , -0.5, -0.5])]",0.05
zerosum,State of the Art,7,2,"[2.3478076457977295, 2.353769540786743]",15,"[3.5000000000000004, 3.5000000000000004]","[array([ 0. ,  0. , -0.5, -0.5]), array([ 0. ,  0. , -0.5, -0.5])]",0.05
zerosum,State of the Art,8,2,"[3.087242841720581, 3.3809471130371094]",17,"[4.000000000000002, 4.000000000000002]","[array([ 0. ,  0. , -0.5, -0.5]), array([ 0. ,  0. , -0.5, -0.5])]",0.05
zerosum,State of the Art,9,2,"[4.1150782108306885, 4.060090780258179]",19,"[4.500000000000002, 4.500000000000002]","[array([ 0. ,  0. , -0.5, -0.5]), array([ 0. ,  0. , -0.5, -0.5])]",0.05
zerosum,State of the Art,10,2,"[4.955115079879761, 4.904032230377197]",21,"[5.000000000000003, 5.000000000000003]","[array([ 0. ,  0. , -0.5, -0.5]), array([ 0. ,  0. , -0.5, -0.5])]",0.05
stackelberg,Stackelberg,1,2,"[0.11432170867919922, 0.1441938877105713]",2,"[1.0000000000000002, 1.0000000000000002]","[array([1., 0., 0., 0.]), array([1., 0., 0., 0.])]",0.05
stackelberg,Stackelberg,2,2,"[0.3198099136352539, 0.26904940605163574]",5,"[2.0, 2.0]","[array([2., 0., 0., 0.]), array([2., 0., 0., 0.])]",0.05
stackelberg,Stackelberg,3,2,"[0.6354749202728271, 1.022390365600586]",7,"[2.0, 2.0]","[array([2., 0., 1., 0.]), array([2., 0., 1., 0.])]",0.05
stackelberg,Stackelberg,4,2,"[1.1722509860992432, 1.0868744850158691]",9,"[3.0000000000000018, 3.0000000000000018]","[array([3., 0., 1., 0.]), array([3., 0., 1., 0.])]",0.05
stackelberg,Stackelberg,5,2,"[1.9733836650848389, 1.490046739578247]",11,"[3.000000000000003, 3.000000000000003]","[array([3., 0., 2., 0.]), array([3., 0., 2., 0.])]",0.05
stackelberg,Stackelberg,6,2,"[2.2460107803344727, 2.2420270442962646]",13,"[4.000000000000003, 4.000000000000003]","[array([4., 0., 2., 0.]), array([4., 0., 2., 0.])]",0.05
stackelberg,Stackelberg,7,2,"[3.25681734085083, 3.1767189502716064]",15,"[4.0000000000000036, 4.0000000000000036]","[array([4., 0., 3., 0.]), array([4., 0., 3., 0.])]",0.05
stackelberg,Stackelberg,8,2,"[4.405746221542358, 4.106541395187378]",17,"[5.0000000000000036, 5.0000000000000036]","[array([5., 0., 3., 0.]), array([5., 0., 3., 0.])]",0.05
stackelberg,Stackelberg,9,2,"[5.18189001083374, 5.851962089538574]",19,"[6.000000000000004, 6.000000000000004]","[array([6., 0., 3., 0.]), array([6., 0., 3., 0.])]",0.05
stackelberg,Stackelberg,10,2,"[6.15120267868042, 6.916689157485962]",21,"[6.000000000000007, 6.000000000000007]","[array([6., 0., 4., 0.]), array([6., 0., 4., 0.])]",0.05
stackelberg,State of the Art,1,2,"[0.06483292579650879, 0.06804537773132324]",2,"[1.0000000000000002, 1.0000000000000002]","[array([1., 0., 0., 0.]), array([1., 0., 0., 0.])]",0.05
stackelberg,State of the Art,2,2,"[0.2609539031982422, 0.34415626525878906]",5,"[2.0, 2.0]","[array([1., 0., 0., 0.]), array([1., 0., 0., 0.])]",0.05
stackelberg,State of the Art,3,2,"[0.5528464317321777, 0.5065088272094727]",7,"[2.0, 2.0]","[array([0., 0., 1., 0.]), array([0., 0., 1., 0.])]",0.05
stackelberg,State of the Art,4,2,"[1.1619207859039307, 0.9222784042358398]",9,"[3.0000000000000018, 3.0000000000000018]","[array([0., 0., 1., 0.]), array([0., 0., 1., 0.])]",0.05
stackelberg,State of the Art,5,2,"[1.5286579132080078, 1.3893401622772217]",11,"[3.000000000000003, 3.000000000000003]","[array([0., 0., 1., 0.]), array([0., 0., 1., 0.])]",0.05
stackelberg,State of the Art,6,2,"[2.696573257446289, 2.3705246448516846]",13,"[4.000000000000003, 4.000000000000003]","[array([0., 0., 1., 0.]), array([0., 0., 1., 0.])]",0.05
stackelberg,State of the Art,7,2,"[3.0162429809570312, 3.0500261783599854]",15,"[4.0000000000000036, 4.0000000000000036]","[array([0., 0., 1., 0.]), array([0., 0., 1., 0.])]",0.05
stackelberg,State of the Art,8,2,"[4.309898853302002, 3.815659523010254]",17,"[5.0000000000000036, 5.0000000000000036]","[array([0., 0., 1., 0.]), array([0., 0., 1., 0.])]",0.05
stackelberg,State of the Art,9,2,"[5.558938503265381, 5.115318536758423]",19,"[6.000000000000004, 6.000000000000004]","[array([1., 0., 0., 0.]), array([1., 0., 0., 0.])]",0.05
stackelberg,State of the Art,10,2,"[6.372647762298584, 6.108771324157715]",21,"[6.000000000000007, 6.000000000000007]","[array([0., 0., 1., 0.]), array([0., 0., 1., 0.])]",0.05
