gametype,SOTA,horizon,iterations,time,number_of_beliefs,leader values,follower values,density
zerosum,Stackelberg,1,2,"[0.33820128440856934, 0.07207751274108887]",2,"[0.0, 0.0]","[array([0., 1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0.,
       1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1.,
       2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1., 2.,
       3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6.]), array([0., 1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0.,
       1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1.,
       2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1., 2.,
       3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6.])]",0.05
zerosum,Stackelberg,2,2,"[15.545875787734985, 15.135133504867554]",3,"[0.0, 0.0]","[array([0., 1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0.,
       1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1.,
       2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1., 2.,
       3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6.]), array([0., 1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0.,
       1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1.,
       2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1., 2.,
       3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6.])]",0.05
zerosum,Stackelberg,3,2,"[75.13409614562988, 76.4345965385437]",11,"[0.0, 0.0]","[array([0., 1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0.,
       1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1.,
       2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1., 2.,
       3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6.]), array([0., 1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0.,
       1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1.,
       2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1., 2.,
       3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6.])]",0.05
zerosum,Stackelberg,4,2,"[404.55189657211304, 401.61600518226624]",18,"[0.0, 0.0]","[array([0., 1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0.,
       1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1.,
       2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1., 2.,
       3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6.]), array([0., 1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0.,
       1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1.,
       2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1., 2.,
       3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6.])]",0.05
zerosum,Stackelberg,5,2,"[890.5099904537201, 895.2868146896362]",18,"[0.0, 0.0]","[array([0., 1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0.,
       1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1.,
       2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1., 2.,
       3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6.]), array([0., 1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0.,
       1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1.,
       2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1., 2.,
       3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6.])]",0.05
zerosum,State of the Art,1,2,"[0.2686889171600342, 0.0605165958404541]",2,"[0.0, 0.0]","[array([0., 1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0.,
       1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1.,
       2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1., 2.,
       3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6.]), array([0., 1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0.,
       1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1.,
       2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1., 2.,
       3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6.])]",0.05
zerosum,State of the Art,2,2,"[7.895516633987427, 7.874333381652832]",3,"[0.0, 0.0]","[array([0., 1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0.,
       1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1.,
       2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1., 2.,
       3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6.]), array([0., 1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0.,
       1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1.,
       2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1., 2.,
       3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6.])]",0.05
zerosum,State of the Art,3,2,"[37.992130279541016, 37.8817036151886]",11,"[0.0, 0.0]","[array([0., 1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0.,
       1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1.,
       2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1., 2.,
       3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6.]), array([0., 1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0.,
       1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1.,
       2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1., 2.,
       3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6.])]",0.05
zerosum,State of the Art,4,2,"[196.18937969207764, 196.11850929260254]",18,"[0.0, 0.0]","[array([0., 1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0.,
       1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1.,
       2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1., 2.,
       3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6.]), array([0., 1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0.,
       1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1.,
       2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1., 2.,
       3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6.])]",0.05
zerosum,State of the Art,5,2,"[435.86729407310486, 438.9867603778839]",18,"[0.0, 0.0]","[array([0., 1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0.,
       1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1.,
       2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1., 2.,
       3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6.]), array([0., 1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0.,
       1., 2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1.,
       2., 3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6., 0., 1., 2.,
       3., 1., 2., 3., 4., 2., 3., 4., 5., 3., 4., 5., 6.])]",0.05
