gametype,SOTA,horizon,iterations,time,number_of_beliefs,leader values,follower values,density
cooperative,Stackelberg,1,1,0.03591108322143555,2,1.0000000000000002,[0. 1. 0. 1.],0.2
cooperative,Stackelberg,1,2,0.017175912857055664,2,1.0000000000000002,[0. 1. 0. 1.],0.04
cooperative,Stackelberg,1,3,0.01741480827331543,2,1.0000000000000002,[0. 1. 0. 1.],0.008
cooperative,State of the Art,1,1,0.00023508071899414062,2,1.0000000000000002,[0. 1. 0. 1.],0.2
cooperative,State of the Art,1,2,0.00020694732666015625,2,1.0000000000000002,[0. 1. 0. 1.],0.04
cooperative,State of the Art,1,3,0.0001990795135498047,2,1.0000000000000002,[0. 1. 0. 1.],0.008
zerosum,Stackelberg,1,1,0.0241849422454834,2,0.5,[ 0.   0.   0.  -0.5],0.2
zerosum,Stackelberg,1,2,0.10523700714111328,2,0.5,[ 0.   0.   0.  -0.5],0.04
zerosum,Stackelberg,1,3,0.03213810920715332,2,0.5,[ 0.   0.   0.  -0.5],0.008
zerosum,State of the Art,1,1,0.02664804458618164,2,0.5,[ 0.   0.  -0.5 -0.5],0.2
zerosum,State of the Art,1,2,0.026480913162231445,2,0.5,[ 0.   0.  -0.5 -0.5],0.04
zerosum,State of the Art,1,3,0.025753021240234375,2,0.5,[ 0.   0.  -0.5 -0.5],0.008
stackelberg,Stackelberg,1,1,0.018706798553466797,2,2.0,[0. 0. 1. 1.],0.2
stackelberg,Stackelberg,1,2,0.019117116928100586,2,2.0,[0. 0. 1. 1.],0.04
stackelberg,Stackelberg,1,3,0.019034862518310547,2,2.0,[0. 0. 1. 1.],0.008
stackelberg,State of the Art,1,1,0.017982959747314453,2,2.0,[0. 0. 1. 1.],0.2
stackelberg,State of the Art,1,2,0.02126622200012207,2,2.0,[0. 0. 1. 1.],0.04
stackelberg,State of the Art,1,3,0.01861095428466797,2,2.0,[0. 0. 1. 1.],0.008
cooperative,Stackelberg,2,1,0.06478714942932129,3,1.9999999999999998,[0. 1. 1. 2.],0.2
cooperative,Stackelberg,2,2,0.11559915542602539,5,1.9999999999999998,[0. 1. 1. 2.],0.04
cooperative,Stackelberg,2,3,0.10933303833007812,5,1.9999999999999998,[0. 1. 1. 2.],0.008
cooperative,State of the Art,2,1,0.0028700828552246094,3,1.9999999999999998,[0. 1. 0. 1.],0.2
cooperative,State of the Art,2,2,0.003036975860595703,5,1.9999999999999998,[0. 1. 0. 1.],0.04
cooperative,State of the Art,2,3,0.0030319690704345703,5,1.9999999999999998,[0. 1. 0. 1.],0.008
zerosum,Stackelberg,2,1,0.08778810501098633,3,0.9999999999999999,[ 0.  0.  0. -1.],0.2
