horizon,gametype,SOTA,iterations,time,number_of_beliefs,leader values,follower values,density
5,zerosum,Stackelberg,1,0.5979781150817871,4,-44.125621402390045,[37.84916164 50.40208117],0.2
5,zerosum,State of the Art,1,0.6288707256317139,4,-44.125621402390045,[37.84916164 50.40208117],0.2
5,zerosum,Stackelberg,2,0.5898969173431396,5,-44.125620363552905,[37.8491554  50.40208532],0.04
5,zerosum,State of the Art,2,0.45653581619262695,5,-44.12562036355291,[37.8491554  50.40208532],0.04
5,generalsum,Stackelberg,1,0.47512197494506836,4,-13.762984360003395,[-0.02855821  5.72309992],0.2
5,generalsum,State of the Art,1,0.33255791664123535,4,-13.762984360003395,[-0.02855821  5.72309992],0.2
5,generalsum,Stackelberg,2,0.3423609733581543,5,-13.761950276970108,[-0.02580066  5.72309992],0.04
5,generalsum,State of the Art,2,0.43508410453796387,5,-13.761950276970108,[-0.02580066  5.72309992],0.04
6,cooperative,Stackelberg,1,0.3725719451904297,4,-1.527936596880324,[ 3.12497367 -6.18084687],0.2
6,cooperative,State of the Art,1,0.006784915924072266,4,-1.527936596880324,[ 3.12497367 -6.18084687],0.2
6,cooperative,Stackelberg,2,0.49790120124816895,6,-4.87545407397334,[  2.48548987 -12.23639802],0.04
6,cooperative,State of the Art,2,0.008002996444702148,6,-1.526589832989845,[ 3.12291637 -6.17609603],0.04
6,zerosum,Stackelberg,1,0.3323519229888916,4,-52.869851751117096,[46.59100349 59.14870001],0.2
6,zerosum,State of the Art,1,0.5073511600494385,4,-52.8698517511171,[46.59100349 59.14870001],0.2
6,zerosum,Stackelberg,2,0.463454008102417,6,-52.8698491320065,[46.59099297 59.14870529],0.04
6,zerosum,State of the Art,2,0.5994880199432373,6,-52.8698491320065,[46.59099297 59.14870529],0.04
6,generalsum,Stackelberg,1,0.3607609272003174,4,-14.88788162756288,[-0.01703853  5.84727085],0.2
6,generalsum,State of the Art,1,0.38121771812438965,4,-14.88788162756288,[-0.01703853  5.84727085],0.2
6,generalsum,Stackelberg,2,0.5256252288818359,6,-14.893725775589246,[-0.0188803   5.84465045],0.04
6,generalsum,State of the Art,2,0.4965519905090332,6,-14.893725775589246,[-0.0188803   5.84465045],0.04
7,cooperative,Stackelberg,1,0.4113619327545166,4,-2.2240928843035945,[ 2.72147427 -7.16966004],0.2
7,cooperative,State of the Art,1,0.007366180419921875,4,-2.2240928843035945,[ 2.72147427 -7.16966004],0.2
7,cooperative,Stackelberg,2,0.579566240310669,6,-5.879550850430188,[  1.56141187 -13.32039049],0.04
7,cooperative,State of the Art,2,0.010371923446655273,6,-2.22112175370084,[ 2.7194906 -7.1617341],0.04
7,zerosum,Stackelberg,1,0.4119858741760254,4,-61.61398431036515,[55.33464711 67.89332151],0.2
7,zerosum,State of the Art,1,0.5758781433105469,4,-61.61398431036515,[55.33464711 67.89332151],0.2
7,zerosum,Stackelberg,2,0.7309670448303223,6,-61.61397992495325,[55.33463389 67.89332596],0.04
7,zerosum,State of the Art,2,0.739192008972168,6,-61.61397992495324,[55.33463389 67.89332596],0.04
7,generalsum,Stackelberg,1,0.479597806930542,4,-15.948658129688742,[-0.01257951  5.91511616],0.2
7,generalsum,State of the Art,1,0.45086216926574707,4,-15.948658129688742,[-0.01257951  5.91511616],0.2
7,generalsum,Stackelberg,2,0.6375439167022705,6,-15.95590172877137,[-0.01313973  5.91288507],0.04
7,generalsum,State of the Art,2,0.6460890769958496,6,-15.95590172877137,[-0.01313973  5.91288507],0.04
8,cooperative,Stackelberg,1,0.41049981117248535,4,-2.9585409272983703,[ 2.24166204 -8.1587439 ],0.2
8,cooperative,State of the Art,1,0.00845789909362793,4,-2.9585409272983703,[ 2.24166204 -8.1587439 ],0.2
8,cooperative,Stackelberg,2,0.6583712100982666,6,-3.096399186373609,[ 2.14574615 -8.33854452],0.04
8,cooperative,State of the Art,2,0.011931896209716797,6,-2.953254500430515,[ 2.24066894 -8.14717794],0.04
8,zerosum,Stackelberg,1,0.48781299591064453,4,-70.35809685448878,[64.07865958 76.63753413],0.2
8,zerosum,State of the Art,1,0.6306469440460205,4,-70.35809685448876,[64.07865958 76.63753413],0.2
8,zerosum,Stackelberg,2,0.9123740196228027,6,-70.35809064895602,[64.07864427 76.63753703],0.04
8,zerosum,State of the Art,2,0.9323060512542725,6,-70.35809064895602,[64.07864427 76.63753703],0.04
8,generalsum,Stackelberg,1,0.5288650989532471,4,-16.978404268847214,[-0.01086721  5.95126833],0.2
8,generalsum,State of the Art,1,0.557499885559082,4,-16.978404268847214,[-0.01086721  5.95126833],0.2
8,generalsum,Stackelberg,2,0.8562309741973877,6,-16.986511807988556,[-0.01059629  5.94987267],0.04
8,generalsum,State of the Art,2,0.7201149463653564,6,-16.986511807988556,[-0.01059629  5.94987267],0.04
