,cooperative,cooperative,zerosum,zerosum,general-sum,general-sum
,State of the Art Leader Value,Stackelberg Leader Value,State of the Art Leader Value,Stackelberg Leader Value,State of the Art Leader Value,Stackelberg Leader Value
broadcastChannel(1),1.0000000000000002,1.0000000000000002,0.5,0.5,2.0,2.0
broadcastChannel(2),1.9999999999999998,1.9999999999999998,0.9999999999999999,0.9999999999999999,3.999999999999999,3.999999999999999
broadcastChannel(3),3.0,3.0,1.4999999999999998,1.4999999999999998,6.0,6.0
broadcastChannel(4),4.000000000000001,4.000000000000001,2.0,2.0,8.0,8.0
broadcastChannel(5),5.000000000000002,5.000000000000002,2.5,2.5,10.000000000000002,10.000000000000002
